#Bandwidth	Vehicle Utilization	Number Initial Setup Jobs		Job Rate	Job Processing Time		Cars Arrived	Cars Departed	Jobs Completed	Jobs Failed	Jobs Total	VM Migrations Successful	VM Migrations Failed	VM Migrations Total	Avg Job Completion Time	MTTF	avg success VM Migration Time	avg jobs in initial setup	avg jobs in parking lot	avg jobs in job queue	avg cars in parking lot	Time Processing	Time Initializing	Time Backup	Time Finalization	Time VM
7500	80	200	30	0.15	240	Results	100789	53864.6	15452.6	913.8	16366.4	157	1	158	664.2726	933.0096	0.8803274	200.5068	1019.598	25349.18	2558.556	258.86	124.9948	132.728	130.126	0.009254164
7500	80	200	30	0.15	270	Results	100789	53864.6	14938	1396.8	16334.8	376.4	1	377.4	732.593	924.9426	0.6909012	200.4986	1081.676	25522.7	2558.556	302.8112	128.9162	142.4632	133.5866	0.01674976
7500	80	200	30	0.15	300	Results	100789	53864.6	14355	2027	16382	753.4	3.2	756.6	812.0622	912.1868	0.7207474	200.491	1143.856	25728.32	2558.556	353.0662	133.73	153.807	137.9498	0.03627322


7500	80	200	30	0.2	60	Results	100789	53864.6	16967.6	0	16967.6	0	0	0	377.1872	0	0	200.2116	649.4534	16288.62	2558.556	60	113.9498	87.88104	115.3564	0
7500	80	200	30	0.2	90	Results	100789	53864.6	16804.2	0.4	16804.6	0	0	0	414.3554	176.2	0	200.063	707.6096	16336.44	2558.556	90.00322	114.575	93.16922	116.598	0
7500	80	200	30	0.2	120	Results	100789	53864.6	16606.2	6	16612.2	0	0	0	452.0704	1047.272	0	199.9262	764.7198	16382.6	2558.556	120.0536	115.3514	98.7248	117.797	0
7500	80	200	30	0.2	150	Results	100789	53864.6	16474.4	21	16495.4	0	0	0	490.8616	969.8796	0	199.7972	824.0442	16411.28	2558.556	150.264	115.9246	105.187	118.9974	0
7500	80	200	30	0.2	180	Results	100789	53864.6	16252.6	113.2	16365.8	2.2	0	2.2	535.0888	1042.3776	1.075	199.6932	883.5192	16502.8	2558.556	181.7172	117.493	112.0316	120.8946	0.000135531
7500	80	200	30	0.2	210	Results	100789	53864.6	15910.6	313.2	16223.8	34.2	0	34.2	586.1792	1010.057	1.2800896	199.5586	944.0566	16643.92	2558.556	215.5508	119.9632	119.2626	124.203	0.002841658
7500	80	200	30	0.2	240	Results	100789	53864.6	15509.6	717.8	16227.4	112.2	0.8	113	650.0932	970.7752	1.2020698	199.3986	1009.1	16876.72	2558.556	254.7486	123.4108	128.1018	128.9102	0.008849428
7500	80	200	30	0.2	270	Results	100789	53864.6	14922.2	1339.2	16261.4	275.8	2	277.8	727.2916	937.724	1.1091364	199.2688	1075.08	17131.86	2558.556	301.1792	128.277	138.7046	134.839	0.02024798
7500	80	200	30	0.2	300	Results	100789	53864.6	14402.6	1942.8	16345.4	567.2	2.6	569.8	803.8908	921.2724	0.8828532	199.1534	1134.67	17363.06	2558.556	351.6874	132.5474	148.3952	138.4444	0.0321637


7500	80	200	30	0.25	60	Results	100789	53864.6	16955.2	0.4	16955.6	0	0	0	376.821	274.2	0	199.9766	648.2774	11239.74	2558.556	60.00214	113.9192	87.48712	115.3918	0
7500	80	200	30	0.25	90	Results	100789	53864.6	16795	0	16795	0	0	0	413.5936	0	0	199.7528	705.8764	11271.62	2558.556	90	114.4872	92.78416	116.3224	0
7500	80	200	30	0.25	120	Results	100789	53864.6	16615.2	10.2	16625.4	0	0	0	452.1064	760.6674	0	199.5404	764.5116	11332.06	2558.556	120.1054	115.1608	98.74576	117.839	0
7500	80	200	30	0.25	150	Results	100789	53864.6	16407.2	31.8	16439	0.2	0	0.2	490.8958	1034.5068	0	199.348	821.1806	11391.18	2558.556	150.3758	116.0698	104.6574	118.9924	0
7500	80	200	30	0.25	180	Results	100789	53864.6	16204	97	16301	0.6	0	0.6	531.9636	1032.224	0	199.1566	877.4418	11466.18	2558.556	181.4504	117.321	110.1862	120.5806	0
7500	80	200	30	0.25	210	Results	100789	53864.6	15911	270.2	16181.2	21.6	0	21.6	580.5442	1000.9152	1.0462312	198.9568	936.6108	11586.82	2558.556	214.7322	119.4848	117.3278	123.1692	0.001370383
7500	80	200	30	0.25	240	Results	100789	53864.6	15549.2	618.4	16167.6	81.8	0.8	82.6	641.7042	985.8186	1.225718	198.7168	1002.3786	11738.68	2558.556	252.6118	122.4148	126.4954	127.4998	0.006841434
7500	80	200	30	0.25	270	Results	100789	53864.6	14953.4	1237.8	16191.2	220.4	2.4	222.8	720.0082	955.7468	1.288334	198.4574	1068.09	12048.1	2558.556	298.999	127.6114	135.8392	134.2514	0.01877446
7500	80	200	30	0.25	300	Results	100789	53864.6	14356.8	1900	16256.8	501.2	3.4	504.6	801.2074	933.053	1.189084	198.2484	1128.548	12330.08	2558.556	350.6854	132.7326	146.0404	139.2792	0.03984172


7500	80	200	30	0.3	60	Results	100789	53864.6	16956.8	0	16956.8	0	0	0	376.1882	0	0	199.679	647.7574	7856.174	2558.556	60	113.6162	87.31242	115.26	0
7500	80	200	30	0.3	90	Results	100789	53864.6	16778.6	1.2	16779.8	0	0	0	413.0208	419.8	0	199.4498	704.576	7925.464	2558.556	90.0086	114.335	92.3139	116.333	0
7500	80	200	30	0.3	120	Results	100789	53864.6	16630.4	4	16634.4	0	0	0	451.0574	890.6166	0	199.2306	763.124	7963.774	2558.556	120.0418	114.909	98.6164	117.3686	0
7500	80	200	30	0.3	150	Results	100789	53864.6	16432.2	21.8	16454	0	0	0	487.915	1092.706	0	198.9988	816.8886	8020.118	2558.556	150.283	115.7414	102.757	118.466	0
7500	80	200	30	0.3	180	Results	100789	53864.6	16190	91.6	16281.6	0.2	0	0.2	531.2944	1003.6602	0	198.7778	876.3778	8097.838	2558.556	181.347	117.1086	110.2262	120.4834	0
7500	80	200	30	0.3	210	Results	100789	53864.6	15893	262.4	16155.4	13.4	0.2	13.6	581.2534	1018.2756	0.5355616	198.5254	937.0094	8227.936	2558.556	214.5748	119.2204	117.9682	123.3124	0.00057897
7500	80	200	30	0.3	240	Results	100789	53864.6	15498.8	602.8	16101.6	71.6	0.2	71.8	639.611	984.444	0.9298716	198.2494	997.3038	8393.432	2558.556	252.2512	122.3988	125.725	127.1	0.004595978
7500	80	200	30	0.3	270	Results	100789	53864.6	14981.4	1156.6	16138	218	1.2	219.2	714.8766	968.6764	1.0643372	197.9696	1063.34	8638.714	2558.556	297.2092	126.9314	135.2722	133.0828	0.01494254
7500	80	200	30	0.3	300	Results	100789	53864.6	14315.4	1877.4	16192.8	488.2	2.4	490.6	802.342	941.4832	1.0826532	197.6728	1127.948	8934.344	2558.556	350.2952	132.434	146.9448	139.9408	0.03451838


7500	80	200	30	0.35	60	Results	100789	53864.6	16971.8	0	16971.8	0	0	0	375.601	0	0	199.257	646.9444	5411.88	2558.556	60	113.361	87.31432	114.9258	0
7500	80	200	30	0.35	90	Results	100789	53864.6	16755.6	0	16755.6	0	0	0	413.409	0	0	199.0954	704.3474	5480.634	2558.556	90	114.2702	92.82404	116.3152	0
7500	80	200	30	0.35	120	Results	100789	53864.6	16608	3.8	16611.8	0	0	0	450.0458	1063.7834	0	198.8972	760.7138	5520.846	2558.556	120.0362	114.835	97.53108	117.5302	0
7500	80	200	30	0.35	150	Results	100789	53864.6	16408.4	30.2	16438.6	0	0	0	489.9418	1071.8786	0	198.6996	818.7438	5585.672	2558.556	150.375	115.782	104.226	118.74	0
7500	80	200	30	0.35	180	Results	100789	53864.6	16146.4	103.4	16249.8	1	0	1	533.5358	1017.984	0.466666	198.4642	876.6914	5687.78	2558.556	181.521	117.2752	111.459	120.8806	6.21089E-05
7500	80	200	30	0.35	210	Results	100789	53864.6	15862.4	274	16136.4	11.6	0	11.6	581.702	1014.3988	0.8748802	198.2586	934.4692	5815.09	2558.556	214.8144	119.4268	117.7982	123.398	0.000756848
7500	80	200	30	0.35	240	Results	100789	53864.6	15500.6	606.4	16107	65.2	0.4	65.6	638.3724	979.7828	0.9159438	197.9942	996.468	5964.044	2558.556	252.1136	122.1486	125.1484	126.8512	0.003290762
7500	80	200	30	0.35	270	Results	100789	53864.6	14924	1174.8	16098.8	224.6	0.4	225	716.69	970.3158	0.927324	197.6714	1063.636	6208.786	2558.556	297.6992	127.0632	135.9034	133.4262	0.01380178
7500	80	200	30	0.35	300	Results	100789	53864.6	14340	1798.6	16138.6	453.4	1.8	455.2	793.786	945.4118	1.0475816	197.3488	1118.484	6501.176	2558.556	348.0754	132.2694	143.7182	138.31	0.03216544


7500	80	200	30	0.4	60	Results	100789	53864.6	16934.4	0	16934.4	0	0	0	375.222	0	0	198.6518	644.9612	3652.486	2558.556	60	113.2228	87.24214	114.757	0
7500	80	200	30	0.4	90	Results	100789	53864.6	16736.2	0	16736.2	0	0	0	412.4134	0	0	198.4502	702.0992	3722.412	2558.556	90	113.9958	92.40948	116.008	0
7500	80	200	30	0.4	120	Results	100789	53864.6	16552	2.4	16554.4	0	0	0	450.047	511.412	0	198.2364	758.6612	3778.77	2558.556	120.0188	114.765	97.84626	117.378	0
7500	80	200	30	0.4	150	Results	100789	53864.6	16395.6	27.6	16423.2	0	0	0	489.2384	1082.196	0	198.0196	816.99	3825.392	2558.556	150.3384	115.5274	103.9808	118.6554	0
7500	80	200	30	0.4	180	Results	100789	53864.6	16176.6	91	16267.6	0.8	0	0.8	530.7896	1010.8092	0.2	197.9478	874.1162	3904.75	2558.556	181.374	116.7302	110.2126	120.3264	0.000037177
7500	80	200	30	0.4	210	Results	100789	53864.6	15873	250.8	16123.8	12.4	0	12.4	577.8562	998.2518	0.8995104	197.7524	931.5118	4029.048	2558.556	214.2702	118.7396	116.8204	122.677	0.0008197
7500	80	200	30	0.4	240	Results	100789	53864.6	15480.4	574	16054.4	60.6	0.2	60.8	636.486	975.8372	0.9003702	197.5196	992.314	4190.246	2558.556	251.6024	121.8618	124.8152	126.7542	0.003422808
7500	80	200	30	0.4	270	Results	100789	53864.6	14986.4	1130.8	16117.2	205.2	0.6	205.8	710.257	962.1652	0.902461	197.2498	1058.92	4420.976	2558.556	296.6606	126.229	133.5394	132.134	0.012030928
7500	80	200	30	0.4	300	Results	100789	53864.6	14351.2	1719.4	16070.6	467.4	2.2	469.6	784.442	938.3552	1.0176694	197.0032	1112.264	4694.024	2558.556	345.399	131.5158	141.6546	137.2472	0.03244976


7500	80	200	30	0.45	60	Results	100789	53864.6	16900.2	0	16900.2	0	0	0	374.1728	0	0	197.5712	641.8656	2272.24	2558.556	60	112.84	86.85936	114.4734	0
7500	80	200	30	0.45	90	Results	100789	53864.6	16744.2	0	16744.2	0	0	0	410.8406	0	0	197.3726	699.5584	2315.838	2558.556	90	113.3294	92.07586	115.4354	0
7500	80	200	30	0.45	120	Results	100789	53864.6	16526.8	4.8	16531.6	0	0	0	448.9142	968.941	0	197.1478	755.6912	2387.756	2558.556	120.0478	114.2688	97.5861	116.9014	0
7500	80	200	30	0.45	150	Results	100789	53864.6	16393	20.6	16413.6	0.2	0	0.2	485.8534	1063.7228	0.2	196.8996	811.3304	2428.32	2558.556	150.2532	114.842	102.5372	117.688	1.22003E-05
7500	80	200	30	0.45	180	Results	100789	53864.6	16100.6	99.8	16200.4	1.6	0	1.6	529.5834	1005.3002	1.6666674	196.6984	869.6216	2528.774	2558.556	181.4064	116.407	109.9462	119.8548	0.000161528
7500	80	200	30	0.45	210	Results	100789	53864.6	15811.4	263.6	16075	10.4	0	10.4	576.9048	1008.508	0.8919438	196.584	925.7016	2666.456	2558.556	214.5754	118.6094	115.492	122.4802	0.000619685
7500	80	200	30	0.45	240	Results	100789	53864.6	15436	597.8	16033.8	53.2	0.6	53.8	637.7432	977.3622	1.200194	196.3446	989.7988	2830.778	2558.556	252.0622	121.7096	124.98	127.1604	0.004053712
7500	80	200	30	0.45	270	Results	100789	53864.6	14905.6	1080.2	15985.8	199.6	1.2	200.8	706.7502	959.297	1.026166	196.242	1050.674	3049.108	2558.556	295.2938	125.996	133.68	131.679	0.0131903
7500	80	200	30	0.45	300	Results	100789	53864.6	14282.6	1726.2	16008.8	452.4	2	454.4	786.2458	941.0314	0.9474572	196.0316	1107.802	3321.904	2558.556	346.14	131.4786	142.0484	137.4542	0.02902252


7500	80	200	30	0.5	60	Results	100789	53864.6	16884.4	0	16884.4	0	0	0	372.2562	0	0	196.1508	637.9904	1193.456	2558.556	60	112.136	86.43058	113.6896	0
7500	80	200	30	0.5	90	Results	100789	53864.6	16701	0	16701	0	0	0	409.382	0	0	196.0316	695.2942	1247.676	2558.556	90	112.8454	91.61012	114.9264	0
7500	80	200	30	0.5	120	Results	100789	53864.6	16517.6	3.6	16521.2	0	0	0	447.1328	881.9	0	195.8432	752.1984	1310.628	2558.556	120.0364	113.5384	97.30462	116.1436	0
7500	80	200	30	0.5	150	Results	100789	53864.6	16295.8	22.4	16318.2	0	0	0	485.8446	977.6462	0	195.4934	807.1864	1384.464	2558.556	150.2766	114.514	103.2344	117.2858	0
7500	80	200	30	0.5	180	Results	100789	53864.6	16108.6	77.6	16186.2	0.8	0	0.8	526.5684	1015.3184	0.35	195.4068	864.6542	1446.4	2558.556	181.1158	115.5928	109.2196	118.8656	6.21426E-05
7500	80	200	30	0.5	210	Results	100789	53864.6	15811	240.4	16051.4	10.4	0	10.4	575.0256	1006.669	1.307974	195.1392	923.2904	1568.534	2558.556	214.1416	117.646	116.0162	122.0194	0.000822418
7500	80	200	30	0.5	240	Results	100789	53864.6	15408.8	591.6	16000.4	55.6	0.2	55.8	634.508	987.6788	1.089466	194.8714	983.3436	1752.226	2558.556	252.08	120.8138	123.3702	125.9814	0.003894104
7500	80	200	30	0.5	270	Results	100789	53864.6	14937.6	1048	15985.6	165.4	0.8	166.2	699.702	960.6888	1.0513624	194.5312	1043.598	1955.522	2558.556	294.147	124.6204	131.1186	130.6916	0.011030668
7500	80	200	30	0.5	300	Results	100789	53864.6	14347.8	1660.6	16008.4	408.6	2.8	411.4	776.5792	938.3108	1.0526034	194.1598	1100.644	2198.496	2558.556	344.0202	129.3388	139.8958	135.2456	0.02780006


7500	80	200	30	0.52	60	Results	100789	53864.6	16884.4	0	16884.4	0	0	0	370.8964	0	0	195.162	635.5482	841.1338	2558.556	60	111.547	86.25606	113.0932	0
7500	80	200	30	0.52	90	Results	100789	53864.6	16693.6	0.4	16694	0	0	0	407.9122	298.7	0	195.0512	692.4794	889.0268	2558.556	90.00324	112.2782	91.26954	114.3398	0
7500	80	200	30	0.52	120	Results	100789	53864.6	16510.2	3	16513.2	0	0	0	445.4396	603.3056	0	194.8226	748.7178	953.7232	2558.556	120.0308	113.0364	96.56918	115.7416	0
7500	80	200	30	0.52	150	Results	100789	53864.6	16303	18	16321	0.2	0	0.2	485.0552	987.348	0.2	194.808	806.621	1013.0054	2558.556	150.2096	113.998	103.222	117.25	1.2332E-05
7500	80	200	30	0.52	180	Results	100789	53864.6	16068.6	74.6	16143.2	1	0	1	526.6628	1033.543	0.3	194.6394	862.5492	1110.834	2558.556	181.1434	115.446	109.3888	118.8148	3.73506E-05
7500	80	200	30	0.52	210	Results	100789	53864.6	15805.2	208.2	16013.4	8.2	0	8.2	570.9464	1015.9058	0.6642858	194.3386	917.2988	1203.326	2558.556	213.6086	117.089	114.8424	120.6642	0.000455582
7500	80	200	30	0.52	240	Results	100789	53864.6	15378.4	535	15913.4	68	0.2	68.2	630.9508	977.1486	0.949023	194.048	979.1548	1388.358	2558.556	250.8046	120.2546	124.159	125.2604	0.004125146
7500	80	200	30	0.52	270	Results	100789	53864.6	14868.6	1050.8	15919.4	179.2	1.2	180.4	703.1744	962.7382	0.9766148	193.8528	1043.1	1624.982	2558.556	294.5606	124.786	133.5258	130.8016	0.011566644
7500	80	200	30	0.52	300	Results	100789	53864.6	14325.8	1644.2	15970	461.4	3	464.4	774.9742	939.125	0.9702526	193.5838	1098.12	1839.022	2558.556	343.733	129.111	139.7002	134.9716	0.02954216


7500	80	200	30	0.54	60	Results	100789	53864.6	16852.6	0	16852.6	0	0	0	368.996	0	0	193.8726	631.1536	502.7644	2558.556	60	111.0154	85.43672	112.544	0
7500	80	200	30	0.54	90	Results	100789	53864.6	16668.8	1.4	16670.2	0	0	0	406.955	427.85	0	193.855	689.9026	561.087	2558.556	90.00864	111.7302	91.3442	113.8464	0
7500	80	200	30	0.54	120	Results	100789	53864.6	16474.8	2.2	16477	0	0	0	444.9194	734.5	0	193.6204	746.4116	617.41	2558.556	120.0234	112.5578	96.96112	115.3278	0
7500	80	200	30	0.54	150	Results	100789	53864.6	16269.2	15.4	16284.6	0	0	0	482.9664	1156.8628	0	193.3684	801.6112	687.8226	2558.556	150.19	113.342	102.5534	116.4016	0
7500	80	200	30	0.54	180	Results	100789	53864.6	16086.6	66	16152.6	2	0	2	522.52	1011.613	0.2888888	193.47	857.3836	743.9668	2558.556	180.9502	114.4538	107.6966	117.9206	6.21476E-05
7500	80	200	30	0.54	210	Results	100789	53864.6	15806.6	213.6	16020.2	8.8	0	8.8	569.25	1012.5096	1.0959294	193.1528	914.724	857.9098	2558.556	213.69	116.2814	114.3972	120.1468	0.000683264
7500	80	200	30	0.54	240	Results	100789	53864.6	15356.8	556	15912.8	58.8	0.6	59.4	630.4494	985.7458	1.0473874	192.8306	976.253	1053.4988	2558.556	251.2048	119.6626	123.1172	125.3938	0.004108282
7500	80	200	30	0.54	270	Results	100789	53864.6	14877.4	1101.6	15979	214.2	0.8	215	701.1392	963.5244	0.994708	192.5798	1038.908	1270.258	2558.556	295.7398	123.9676	130.5418	130.0142	0.013958616
7500	80	200	30	0.54	300	Results	100789	53864.6	14390.8	1542.8	15933.6	400	3	403	764.4532	943.4178	1.0019338	192.4894	1090.872	1458.314	2558.556	340.7816	127.4974	137.1878	133.0518	0.02677376


7500	80	200	30	0.56	60	Results	100789	53864.6	16793	0	16793	0	0	0	364.2176	0	0	189.7488	621.276	203.7822	2558.556	60	108.8874	84.82746	110.5028	0
7500	80	200	30	0.56	90	Results	100789	53864.6	16633.4	0	16633.4	0	0	0	403.1132	0	0	191.2598	682.2472	249.6504	2558.556	90	110.4064	90.25892	112.4474	0
7500	80	200	30	0.56	120	Results	100789	53864.6	16447.4	2	16449.4	0	0	0	441.7872	205.24	0	191.7882	740.4618	300.2724	2558.556	120.019	111.53	96.03074	114.1594	0
7500	80	200	30	0.56	150	Results	100789	53864.6	16216	21	16237	0	0	0	481.705	1054.0546	0	191.9924	797.2986	379.5464	2558.556	150.2202	112.8388	102.326	115.8958	0
7500	80	200	30	0.56	180	Results	100789	53864.6	16048.4	68	16116.4	0.4	0	0.4	521.0692	1003.7604	0.6	191.7314	852.6574	435.1848	2558.556	180.9696	113.6964	107.8302	117.0586	4.98864E-05
7500	80	200	30	0.56	210	Results	100789	53864.6	15774.8	197	15971.8	6.4	0	6.4	565.5134	994.8804	1.0595238	191.6202	908.2384	536.217	2558.556	213.322	115.4352	113.3684	119.258	0.000342126
7500	80	200	30	0.56	240	Results	100789	53864.6	15345.6	520.2	15865.8	70.8	0.6	71.4	625.2538	992.8212	0.8707928	191.4264	969.1896	712.9398	2558.556	250.5402	118.8096	121.281	123.8014	0.004080094
7500	80	200	30	0.56	270	Results	100789	53864.6	14857.6	1026.2	15883.8	170	0.8	170.8	695.2186	962.9388	0.989012	191.029	1032.528	930.9494	2558.556	293.8046	122.859	130.5156	129.0346	0.011165054
7500	80	200	30	0.56	300	Results	100789	53864.6	14290.4	1601	15891.4	412.4	2.8	415.2	767.5766	943.4152	0.9914782	191.1714	1088.914	1137.194	2558.556	342.0884	127.4826	138.018	133.059	0.0265245


7500	80	200	30	0.58	60	Results	100789	53864.6	16619.8	0	16619.8	0	0	0	344.8256	0	0	175.2078	582.6724	30.853972	2558.556	60	101.2759	80.72804	102.82198	0
7500	80	200	30	0.58	90	Results	100789	53864.6	16503.8	0	16503.8	0	0	0	389.3904	0	0	180.802	654.4486	52.241336	2558.556	90	104.8866	87.37054	107.1338	0
7500	80	200	30	0.58	120	Results	100789	53864.6	16316.4	1.6	16318	0	0	0	433.5168	773.3	0	184.7254	721.3392	95.01398	2558.556	120.016	108.0638	94.68374	110.7016	0
7500	80	200	30	0.58	150	Results	100789	53864.6	16153	19	16172	0	0	0	473.8264	1001.3532	0	186.435	781.4852	132.5165	2558.556	150.2212	109.8406	100.61862	112.7548	0
7500	80	200	30	0.58	180	Results	100789	53864.6	15984.8	48	16032.8	1	0	1	512.1952	1038.9522	0.3	186.7696	836.7976	186.4728	2558.556	180.6772	110.8636	105.6568	113.8752	6.27786E-05
7500	80	200	30	0.58	210	Results	100789	53864.6	15677.2	208	15885.2	18	0	18	562.6678	1021.2248	1.4782344	187.678	897.9956	299.308	2558.556	213.59	113.6564	113.189	117.58	0.001341188
7500	80	200	30	0.58	240	Results	100789	53864.6	15342.4	464	15806.4	40.6	0	40.6	615.945	982.9136	1.0533318	188.5432	957.368	422.8694	2558.556	249.2592	116.8128	119.2588	121.5566	0.002708328
7500	80	200	30	0.58	270	Results	100789	53864.6	14839	958.8	15797.8	164.6	1	165.6	685.9998	966.2498	0.8887834	188.8128	1020.562	621.475	2558.556	291.9944	121.055	128.4374	126.6482	0.009329202
7500	80	200	30	0.58	300	Results	100789	53864.6	14293.4	1512.4	15805.8	402.6	2.4	405	757.4674	941.6724	1.0336184	188.3052	1075.958	842.5676	2558.556	339.7836	125.2734	135.8938	130.7408	0.0263698


7500	80	200	30	0.6	60	Results	100789	53864.6	16260.2	0	16260.2	0	0	0	305.5674	0	0	145.0732	504.2818	0.6064874	2558.556	60	85.86616	72.45564	87.24564	0
7500	80	200	30	0.6	90	Results	100789	53864.6	16160	0	16160	0	0	0	358.1296	0	0	156.6168	588.943	3.1306552	2558.556	90	92.79738	80.72978	94.60238	0
7500	80	200	30	0.6	120	Results	100789	53864.6	16051	0	16051	0	0	0	402.8498	0	0	162.5614	660.164	6.4682284	2558.556	120	96.32056	87.6903	98.8389	0
7500	80	200	30	0.6	150	Results	100789	53864.6	15959	9	15968	0	0	0	451.2582	989.3598	0	170.7936	736.0436	16.6723452	2558.556	150.101	101.59764	95.0718	104.3244	0
7500	80	200	30	0.6	180	Results	100789	53864.6	15811.4	50.4	15861.8	0.8	0	0.8	500.2288	982.2342	0.5	176.9482	808.4786	44.340894	2558.556	180.7058	105.9458	103.28464	109.3244	0.000126
7500	80	200	30	0.6	210	Results	100789	53864.6	15625.8	146.6	15772.4	6.8	0	6.8	547.5612	1016.282	0.9611112	180.5406	874.0614	96.94532	2558.556	212.4868	109.2268	109.8458	112.8574	0.000370783
7500	80	200	30	0.6	240	Results	100789	53864.6	15294	417.8	15711.8	43.4	0	43.4	603.477	965.5644	1.0662064	183.0312	937.5502	197.9842	2558.556	248.2144	113.2722	116.419	117.8448	0.002875882
7500	80	200	30	0.6	270	Results	100789	53864.6	14843.4	892.4	15735.8	158.2	0.4	158.6	671.3112	942.7828	0.85447	183.3686	1003.1498	366.106	2558.556	290.2094	117.1428	125.7716	122.7344	0.008624144
7500	80	200	30	0.6	300	Results	100789	53864.6	14323.6	1399.8	15723.4	365.6	2.2	367.8	743.0606	935.0056	0.903316	184.7812	1062.282	571.6876	2558.556	336.3734	122.2108	133.7016	128.199	0.02230932


7500	80	200	30	0.62	60	Results	100789	53864.6	15758.4	0	15758.4	0	0	0	264.4062	0	0	114.7256	422.8438	0.001111112	2558.556	60	69.9885	63.55892	70.85874	0
7500	80	200	30	0.62	90	Results	100789	53864.6	15685.6	0	15685.6	0	0	0	314.9302	0	0	124.4992	501.807	0.016964301	2558.556	90	76.12784	71.34132	77.46096	0
7500	80	200	30	0.62	120	Results	100789	53864.6	15593.4	0	15593.4	0	0	0	365.2204	0	0	134.0868	580.0614	0.136507961	2558.556	120	82.02946	79.3882	83.80254	0
7500	80	200	30	0.62	150	Results	100789	53864.6	15509.8	0	15509.8	0	0	0	409.9434	0	0	140.846	649.3982	0.544029	2558.556	150	86.07664	85.66484	88.2019	0
7500	80	200	30	0.62	180	Results	100789	53864.6	15426	14.6	15440.6	0.2	0	0.2	460.0998	495.8668	0	149.9654	726.6238	2.1766668	2558.556	180.167	91.78022	94.0459	93.97826	0
7500	80	200	30	0.62	210	Results	100789	53864.6	15326	75.2	15401.2	5	0	5	515.0914	1013.1128	1.203846	160.7102	808.2894	10.421676	2558.556	211.226	98.77192	102.12014	101.44902	0.000480984
7500	80	200	30	0.62	240	Results	100789	53864.6	15138.4	272.4	15410.8	21.4	0.2	21.6	569.289	948.4462	0.7068858	167.8538	883.4208	37.27362	2558.556	244.982	103.87154	108.784	107.386	0.000964253
7500	80	200	30	0.62	270	Results	100789	53864.6	14816	651.8	15467.8	108.8	0.4	109.2	636.689	945.5074	0.854764	173.0936	959.5118	129.5983	2558.556	284.1646	109.681	117.7466	114.5874	0.006386548
7500	80	200	30	0.62	300	Results	100789	53864.6	14322.4	1179.8	15502.2	312.8	1.6	314.4	714.5672	933.2448	0.9376578	177.4376	1029.4798	300.5014	2558.556	330.2198	116.6472	127.7882	121.929	0.019419104


7500	80	200	30	0.64	60	Results	100789	53864.6	15307.8	0	15307.8	0	0	0	238.6756	0	0	95.2641	369.58	0	2558.556	60	60.02332	57.95156	60.70062	0
7500	80	200	30	0.64	90	Results	100789	53864.6	15215.4	0	15215.4	0	0	0	286.5492	0	0	103.70962	442.3696	0	2558.556	90	65.40486	64.80216	66.3424	0
7500	80	200	30	0.64	120	Results	100789	53864.6	15151.6	0	15151.6	0	0	0	333.3796	0	0	111.3912	513.1104	0	2558.556	120	70.3321	71.46922	71.57816	0
7500	80	200	30	0.64	150	Results	100789	53864.6	15082	0	15082	0	0	0	377.041	0	0	117.5422	578.6922	0.000079365	2558.556	150	74.26126	77.23512	75.54464	0
7500	80	200	30	0.64	180	Results	100789	53864.6	15014.4	0	15014.4	0	0	0	421.1508	0	0	123.6862	644.5826	0.001210318	2558.556	180	78.30358	83.327	79.52002	0
7500	80	200	30	0.64	210	Results	100789	53864.6	14925.6	7.8	14933.4	0.6	0	0.6	466.6194	1008.0644	0	131.2666	712.2932	0.12894828	2558.556	210.1354	83.06914	89.1322	84.12348	0
7500	80	200	30	0.64	240	Results	100789	53864.6	14870.2	54.4	14924.6	3	0	3	515.3882	983.7498	0.35	139.2272	784.2528	0.6178768	2558.556	241.0412	88.19468	95.44504	89.81202	0.00010721
7500	80	200	30	0.64	270	Results	100789	53864.6	14706.8	222	14928.8	30.6	0.2	30.8	571.1856	924.0086	0.8297436	149.334	865.8628	4.93496288	2558.556	274.2576	94.22604	103.30436	96.72186	0.001458162
7500	80	200	30	0.64	300	Results	100789	53864.6	14370.2	717.2	15087.4	185.8	0.6	186.4	651.7202	905.283	0.903466	161.629	961.9818	65.006134	2558.556	316.6502	103.82606	114.5402	107.792	0.00971704


7500	80	200	30	0.66	60	Results	100789	53864.6	14891.4	0	14891.4	0	0	0	219.7052	0	0	81.61442	330.2698	0	2558.556	60	52.99008	53.33746	53.3777	0
7500	80	200	30	0.66	90	Results	100789	53864.6	14812	0	14812	0	0	0	264.6006	0	0	87.94254	396.4548	0	2558.556	90	57.16112	59.63844	57.80086	0
7500	80	200	30	0.66	120	Results	100789	53864.6	14748.2	0	14748.2	0	0	0	311.3272	0	0	95.50944	464.987	0	2558.556	120	62.25572	66.10878	62.96272	0
7500	80	200	30	0.66	150	Results	100789	53864.6	14683.2	0	14683.2	0	0	0	352.0078	0	0	100.0504	524.4098	0	2558.556	150	65.27606	70.92578	65.806	0
7500	80	200	30	0.66	180	Results	100789	53864.6	14611.6	0	14611.6	0	0	0	396.0992	0	0	106.60894	588.638	0	2558.556	180	69.49404	76.52592	70.07902	0
