#Bandwidth	Vehicle Utilization	Number Initial Setup Jobs	Job Rate	Job Processing Time		Cars Arrived	Cars Departed	Jobs Completed	Jobs Failed	Jobs Total	VM Migrations Successful	VM Migrations Failed	VM Migrations Total	Avg Job Completion Time	MTTF	avg success VM Migration Time	avg jobs in initial setup	avg jobs in parking lot	avg jobs in job queue	avg cars in parking lot
7500	80	100	0.65	240	Results	100789	53766	15250	0	15250	0	0	0	253	0	0	6	389	0	2558																																																																								
7500	80	100	0.65	270	Results	100789	53766	15200	0	15200	0	0	0	283	0	0	7	435	0	2558																																																																								
7500	80	100	0.65	300	Results	100789	53766	15152	0	15152	0	0	0	313	0	0	6	480	0	2558																																																																								


7500	80	100	0.7	30	Results	100789	53766	14452	0	14452	0	0	0	37	0	0	4	55	0	2558																																																																								
7500	80	100	0.7	60	Results	100789	53766	14408	0	14408	0	0	0	68	0	0	4	99	0	2558																																																																								
7500	80	100	0.7	90	Results	100789	53766	14368	0	14368	0	0	0	97	0	0	4	141	0	2558																																																																								
7500	80	100	0.7	120	Results	100789	53766	14320	0	14320	0	0	0	127	0	0	4	183	0	2558																																																																								
7500	80	100	0.7	150	Results	100789	53766	14282	0	14282	0	0	0	158	0	0	4	227	0	2558																																																																								
7500	80	100	0.7	180	Results	100789	53766	14232	0	14232	0	0	0	187	0	0	4	269	0	2558																																																																								
7500	80	100	0.7	210	Results	100789	53766	14185	0	14185	0	0	0	217	0	0	4	311	0	2558																																																																								
7500	80	100	0.7	240	Results	100789	53766	14143	0	14143	0	0	0	247	0	0	4	353	0	2558																																																																								
7500	80	100	0.7	270	Results	100789	53766	14111	0	14111	0	0	0	278	0	0	4	395	0	2558																																																																								
7500	80	100	0.7	300	Results	100789	53766	14076	0	14076	0	0	0	307	0	0	4	437	0	2558																																																																								


7500	80	100	0.75	30	Results	100789	53766	13469	0	13469	0	0	0	35	0	0	3	48	0	2558																																																																								
7500	80	100	0.75	60	Results	100789	53766	13429	0	13429	0	0	0	65	0	0	3	89	0	2558																																																																								
7500	80	100	0.75	90	Results	100789	53766	13387	0	13387	0	0	0	95	0	0	3	129	0	2558																																																																								
7500	80	100	0.75	120	Results	100789	53766	13356	0	13356	0	0	0	125	0	0	3	168	0	2558																																																																								
7500	80	100	0.75	150	Results	100789	53766	13307	0	13307	0	0	0	155	0	0	3	208	0	2558																																																																								
7500	80	100	0.75	180	Results	100789	53766	13270	0	13270	0	0	0	185	0	0	3	247	0	2558																																																																								
7500	80	100	0.75	210	Results	100789	53766	13245	0	13245	0	0	0	215	0	0	3	287	0	2558																																																																								
7500	80	100	0.75	240	Results	100789	53766	13220	0	13220	0	0	0	245	0	0	3	326	0	2558																																																																								
7500	80	100	0.75	270	Results	100789	53766	13176	0	13176	0	0	0	275	0	0	3	365	0	2558																																																																								
7500	80	100	0.75	300	Results	100789	53766	13132	0	13132	0	0	0	305	0	0	3	404	0	2558																																																																								


7500	80	100	0.8	30	Results	100789	53766	12625	0	12625	0	0	0	34	0	0	2	44	0	2558																																																																								
7500	80	100	0.8	60	Results	100789	53766	12587	0	12587	0	0	0	64	0	0	2	81	0	2558																																																																								
7500	80	100	0.8	90	Results	100789	53766	12549	0	12549	0	0	0	94	0	0	2	119	0	2558																																																																								
7500	80	100	0.8	120	Results	100789	53766	12507	0	12507	0	0	0	124	0	0	2	156	0	2558																																																																								
7500	80	100	0.8	150	Results	100789	53766	12476	0	12476	0	0	0	154	0	0	2	193	0	2558																																																																								
7500	80	100	0.8	180	Results	100789	53766	12436	0	12436	0	0	0	184	0	0	2	230	0	2558																																																																								
7500	80	100	0.8	210	Results	100789	53766	12394	0	12394	0	0	0	214	0	0	2	267	0	2558																																																																								
7500	80	100	0.8	240	Results	100789	53766	12355	0	12355	0	0	0	244	0	0	2	304	0	2558																																																																								
7500	80	100	0.8	270	Results	100789	53766	12322	0	12322	0	0	0	274	0	0	2	341	0	2558																																																																								
7500	80	100	0.8	300	Results	100789	53766	12287	0	12287	0	0	0	304	0	0	2	377	0	2558																																																																								


7500	80	100	0.85	30	Results	100789	53766	11838	0	11838	0	0	0	33	0	0	2	40	0	2558																																																																								
7500	80	100	0.85	60	Results	100789	53766	11788	0	11788	0	0	0	63	0	0	2	75	0	2558																																																																								
7500	80	100	0.85	90	Results	100789	53766	11740	0	11740	0	0	0	93	0	0	2	110	0	2558																																																																								
7500	80	100	0.85	120	Results	100789	53766	11705	0	11705	0	0	0	123	0	0	2	145	0	2558																																																																								
7500	80	100	0.85	150	Results	100789	53766	11675	0	11675	0	0	0	153	0	0	2	180	0	2558																																																																								
7500	80	100	0.85	180	Results	100789	53766	11642	0	11642	0	0	0	183	0	0	2	214	0	2558																																																																								
7500	80	100	0.85	210	Results	100789	53766	11617	0	11617	0	0	0	213	0	0	2	249	0	2558																																																																								
7500	80	100	0.85	240	Results	100789	53766	11587	0	11587	0	0	0	243	0	0	2	284	0	2558																																																																								
7500	80	100	0.85	270	Results	100789	53766	11545	0	11545	0	0	0	273	0	0	2	318	0	2558																																																																								
7500	80	100	0.85	300	Results	100789	53766	11514	0	11514	0	0	0	303	0	0	2	352	0	2558																																																																								


7500	80	100	0.9	30	Results	100789	53766	11154	0	11154	0	0	0	32	0	0	1	37	0	2558																																																																								
7500	80	100	0.9	60	Results	100789	53766	11117	0	11117	0	0	0	62	0	0	1	70	0	2558																																																																								
7500	80	100	0.9	90	Results	100789	53766	11077	0	11077	0	0	0	92	0	0	1	103	0	2558																																																																								
7500	80	100	0.9	120	Results	100789	53766	11044	0	11044	0	0	0	122	0	0	1	136	0	2558																																																																								
7500	80	100	0.9	150	Results	100789	53766	11017	0	11017	0	0	0	152	0	0	1	169	0	2558																																																																								
7500	80	100	0.9	180	Results	100789	53766	10984	0	10984	0	0	0	182	0	0	1	201	0	2558																																																																								
7500	80	100	0.9	210	Results	100789	53766	10952	0	10952	0	0	0	212	0	0	1	234	0	2558																																																																								
7500	80	100	0.9	240	Results	100789	53766	10910	0	10910	0	0	0	242	0	0	1	267	0	2558																																																																								
7500	80	100	0.9	270	Results	100789	53766	10877	0	10877	0	0	0	272	0	0	1	299	0	2558																																																																								
7500	80	100	0.9	300	Results	100789	53766	10840	0	10840	0	0	0	302	0	0	1	331	0	2558																																																																								


7500	80	100	1	30	Results	100789	53766	9955	0	9955	0	0	0	31	0	0	1	32	0	2558																																																																								
7500	80	100	1	60	Results	100789	53766	9925	0	9925	0	0	0	61	0	0	1	62	0	2558																																																																								
7500	80	100	1	90	Results	100789	53766	9901	0	9901	0	0	0	91	0	0	1	91	0	2558																																																																								
7500	80	100	1	120	Results	100789	53766	9869	0	9869	0	0	0	121	0	0	1	121	0	2558																																																																								
7500	80	100	1	150	Results	100789	53766	9845	0	9845	0	0	0	151	0	0	1	150	0	2558																																																																								
